tanggal,tweet,skor,label,tweet_baku,tweet_tokens,stemmed,detoken_stem,rand
1/14/2021 13:05,b'@indoflyer Untuk pengiriman vaksin hanya Garuda aja kah? Dan dari kota mana aja?',0,netral,untuk pengiriman vaksin hanya garuda saja kah dan dari kota mana saja,"['untuk', 'pengiriman', 'vaksin', 'hanya', 'garuda', 'saja', 'kah', 'dan', 'dari', 'kota', 'mana', 'saja']","['untuk', 'kirim', 'vaksin', 'hanya', 'garuda', 'saja', 'kah', 'dan', 'dari', 'kota', 'mana', 'saja']",untuk kirim vaksin hanya garuda saja kah dan dari kota mana saja,0.377105587
1/13/2021 8:01,"b'Harap bersabar, vaksinasi Kota malang masih Bulan Depan #sinovac #COVID19 #vaksincovid19 \n\nhttps://t.co/aMjGwfCDoy'",0,netral,harap bersabar vaksinasi kota malang masih bulan depan,"['harap', 'bersabar', 'vaksinasi', 'kota', 'malang', 'masih', 'bulan', 'depan']","['harap', 'sabar', 'vaksinasi', 'kota', 'malang', 'masih', 'bulan', 'depan']",harap sabar vaksinasi kota malang masih bulan depan,0.212000299
1/15/2021 1:04,"b'Kalo gamau vaksin sama nganggep covid enteng, kenapa ngejauhin temen yang baru sembuh covid~\n\nKenapa sih orang teh kaya bunglon'",0,netral,kalau tidak mau vaksin sama menganggap covid ringan kenapa menjauhi temen yang baru sembuh covid,"['kalau', 'tidak', 'mau', 'vaksin', 'sama', 'menganggap', 'covid', 'ringan', 'kenapa', 'menjauhi', 'temen', 'yang', 'baru', 'sembuh', 'covid']","['kalau', 'tidak', 'mau', 'vaksin', 'sama', 'anggap', 'covid', 'ringan', 'kenapa', 'jauh', 'temen', 'yang', 'baru', 'sembuh', 'covid']",kalau tidak mau vaksin sama anggap covid ringan kenapa jauh temen yang baru sembuh covid,0.26657717
1/14/2021 13:19,b'@dayatia gpp dok yg penting jaga kesehatan terus dok. istri mah dapet vaksin dok?',0,netral,tak apa dok yang penting jaga kesehatan dan istri dokter dapat vaksin,"['tak', 'apa', 'dok', 'yang', 'penting', 'jaga', 'kesehatan', 'dan', 'istri', 'dokter', 'dapat', 'vaksin']","['tak', 'apa', 'dok', 'yang', 'penting', 'jaga', 'sehat', 'dan', 'istri', 'dokter', 'dapat', 'vaksin']",tak apa dok yang penting jaga sehat dan istri dokter dapat vaksin,0.398965285
1/14/2021 9:39,b'@JTmor @ganjarpranowo Masker msih wajib..krn nt msih akn di vaksin yg ke 2x ...jg karena msih bnyak ug bandel dn gk\xe2\x80\xa6 https://t.co/4UfnhOKppJ',0,netral,masker masih wajib karena anda masih akan divaksin yang kesekian kali karena masih banyak orang nakal,"['masker', 'masih', 'wajib', 'karena', 'anda', 'masih', 'akan', 'divaksin', 'yang', 'kesekian', 'kali', 'karena', 'masih', 'banyak', 'orang', 'nakal']","['masker', 'masih', 'wajib', 'karena', 'anda', 'masih', 'akan', 'vaksin', 'yang', 'sekian', 'kali', 'karena', 'masih', 'banyak', 'orang', 'nakal']",masker masih wajib karena anda masih akan vaksin yang sekian kali karena masih banyak orang nakal,0.679226438
1/14/2021 15:02,b'Gue sebenernya mau di vaksin tp monmaap ditusuk kecil rapid aja deg2annya udh kek apa tau',0,netral,aku sebenarnya mau divaksin tapi mohon maaf ditusuk kecil rapid aja takutnya sudah seperti apa,"['aku', 'sebenarnya', 'mau', 'divaksin', 'tapi', 'mohon', 'maaf', 'ditusuk', 'kecil', 'rapid', 'aja', 'takutnya', 'sudah', 'seperti', 'apa']","['aku', 'benar', 'mau', 'vaksin', 'tapi', 'mohon', 'maaf', 'tusuk', 'kecil', 'rapid', 'aja', 'takut', 'sudah', 'seperti', 'apa']",aku benar mau vaksin tapi mohon maaf tusuk kecil rapid aja takut sudah seperti apa,0.274108708
1/15/2021 1:04,b'Entah knp efek samping pegel abis disuntik vaksin justru itu yg gw cari \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa3',0,netral,tidak tau kenapa efek samping pegal habis disuntik vaksin justru itu yang aku cari,"['tidak', 'tau', 'kenapa', 'efek', 'samping', 'pegal', 'habis', 'disuntik', 'vaksin', 'justru', 'itu', 'yang', 'aku', 'cari']","['tidak', 'tau', 'kenapa', 'efek', 'samping', 'pegal', 'habis', 'suntik', 'vaksin', 'justru', 'itu', 'yang', 'aku', 'cari']",tidak tau kenapa efek samping pegal habis suntik vaksin justru itu yang aku cari,0.731302843
1/11/2021 11:25,b'RT @ekorpecah: Jika suatu vaksin efektif dan aman maka tidak ada yg harus diyakinkan atau bahkan dipaksa untuk divaksin\n#truenormal #tolakv\xe2\x80\xa6',0,netral,jika suatu vaksin efektif dan aman maka tidak ada yang harus diyakinkan atau bahkan dipaksa untuk divaksin,"['jika', 'suatu', 'vaksin', 'efektif', 'dan', 'aman', 'maka', 'tidak', 'ada', 'yang', 'harus', 'diyakinkan', 'atau', 'bahkan', 'dipaksa', 'untuk', 'divaksin']","['jika', 'suatu', 'vaksin', 'efektif', 'dan', 'aman', 'maka', 'tidak', 'ada', 'yang', 'harus', 'yakin', 'atau', 'bahkan', 'paksa', 'untuk', 'vaksin']",jika suatu vaksin efektif dan aman maka tidak ada yang harus yakin atau bahkan paksa untuk vaksin,0.035220195
1/14/2021 14:51,"b'Shabu kau Hisap, alkohol kau tenggak, Putaw kau suntik..\nGiliran vaksin kau cerewet halal haram\n\xf0\x9f\x91\xbb\xe2\x80\xa6 https://t.co/fSoXkFB2Nf'",0,netral,sabu kamu hisap alkohol kamu tenggak putaw kamu suntik giliran vaksin kau cerewet halal haram,"['sabu', 'kamu', 'hisap', 'alkohol', 'kamu', 'tenggak', 'putaw', 'kamu', 'suntik', 'giliran', 'vaksin', 'kau', 'cerewet', 'halal', 'haram']","['sabu', 'kamu', 'hisap', 'alkohol', 'kamu', 'tenggak', 'putaw', 'kamu', 'suntik', 'gilir', 'vaksin', 'kau', 'cerewet', 'halal', 'haram']",sabu kamu hisap alkohol kamu tenggak putaw kamu suntik gilir vaksin kau cerewet halal haram,0.212554835
1/14/2021 13:15,"b'Penerima vaksin diutamakan kepada petugas barisan hadapan, warga emas dan pesakit yang menghidap penyakit tidak ber\xe2\x80\xa6 https://t.co/u2Mw12E9gt'",0,netral,penerima vaksin diutamakan kepada petugas barisan hadapan warga emas dan pesakit yang mengidap penyakit,"['penerima', 'vaksin', 'diutamakan', 'kepada', 'petugas', 'barisan', 'hadapan', 'warga', 'emas', 'dan', 'pesakit', 'yang', 'mengidap', 'penyakit']","['terima', 'vaksin', 'utama', 'kepada', 'tugas', 'baris', 'hadap', 'warga', 'emas', 'dan', 'sakit', 'yang', 'idap', 'sakit']",terima vaksin utama kepada tugas baris hadap warga emas dan sakit yang idap sakit,0.982871835
1/15/2021 1:55,"b'Yg sdh dijadwalkan vaksin ya dijalani saja, nanti orang lain kan pada ikut sendiri https://t.co/N7KNK8JCOh'",0,netral,yang sudah dijadwalkan vaksin ya dijalani saja nanti orang lain kan pada ikut sendiri,"['yang', 'sudah', 'dijadwalkan', 'vaksin', 'ya', 'dijalani', 'saja', 'nanti', 'orang', 'lain', 'kan', 'pada', 'ikut', 'sendiri']","['yang', 'sudah', 'jadwal', 'vaksin', 'ya', 'jalan', 'saja', 'nanti', 'orang', 'lain', 'kan', 'pada', 'ikut', 'sendiri']",yang sudah jadwal vaksin ya jalan saja nanti orang lain kan pada ikut sendiri,0.61986252
1/14/2021 12:59,b'@lycalya Cuman mau bilang kalau vaksin itu hak anak bukan hak orang tua',0,netral,hanya ingin bilang kalau vaksin itu hak anak bukan hak orang tua,"['hanya', 'ingin', 'bilang', 'kalau', 'vaksin', 'itu', 'hak', 'anak', 'bukan', 'hak', 'orang', 'tua']","['hanya', 'ingin', 'bilang', 'kalau', 'vaksin', 'itu', 'hak', 'anak', 'bukan', 'hak', 'orang', 'tua']",hanya ingin bilang kalau vaksin itu hak anak bukan hak orang tua,0.571182028
1/13/2021 11:04,"b'1. Tahapan vaksinasi Covid-19 harus direncanakan secara matang baik secara teknis maupun psikologis, agar tidak ter\xe2\x80\xa6 https://t.co/nGlAGVF1to'",0,netral,tahapan vaksinasi covid harus direncanakan secara matang baik secara teknis maupun psikologis,"['tahapan', 'vaksinasi', 'covid', 'harus', 'direncanakan', 'secara', 'matang', 'baik', 'secara', 'teknis', 'maupun', 'psikologis']","['tahap', 'vaksinasi', 'covid', 'harus', 'rencana', 'cara', 'matang', 'baik', 'cara', 'teknis', 'maupun', 'psikologis']",tahap vaksinasi covid harus rencana cara matang baik cara teknis maupun psikologis,0.783930712
1/16/2021 12:05,"b'RT @Mentimoen: Kalau ada pilihan, saya lebih suka divaksin dgn vaksin konvensional daripada vaksin mRNA. Karena setidaknya teknologi vaksin\xe2\x80\xa6'",0,netral,kalau ada pilihan saya lebih suka divaksin dengan vaksin konvensional ,"['kalau', 'ada', 'pilihan', 'saya', 'lebih', 'suka', 'divaksin', 'dengan', 'vaksin', 'konvensional']","['kalau', 'ada', 'pilih', 'saya', 'lebih', 'suka', 'vaksin', 'dengan', 'vaksin', 'konvensional']",kalau ada pilih saya lebih suka vaksin dengan vaksin konvensional,0.434710265
1/14/2021 14:59,"b'@axdwin @lycalya Kalo liat pinned tweet anda, anda mau divaksin tapi dengan banyak syarat... Maunya gratis, tapi ma\xe2\x80\xa6 https://t.co/CcBrRFzzGl'",0,netral,kalau lihat cuitan anda anda mau divaksin tapi dengan banyak syarat maunya gratis,"['kalau', 'lihat', 'cuitan', 'anda', 'anda', 'mau', 'divaksin', 'tapi', 'dengan', 'banyak', 'syarat', 'maunya', 'gratis']","['kalau', 'lihat', 'cuit', 'anda', 'anda', 'mau', 'vaksin', 'tapi', 'dengan', 'banyak', 'syarat', 'mau', 'gratis']",kalau lihat cuit anda anda mau vaksin tapi dengan banyak syarat mau gratis,0.356221745
1/15/2021 0:56,b'Pembuatan vaksin melalui beberapa tahap pengujian (uji klinis)\ndengan tujuan\n\n1. Keselamatan\n2. Efektivitas vaksin\xe2\x80\xa6 https://t.co/B282PoTwDF',0,netral,pembuatan vaksin melalui beberapa tahap pengujian uji klinis dengan tujuan keselamatan efektivitas vaksin,"['pembuatan', 'vaksin', 'melalui', 'beberapa', 'tahap', 'pengujian', 'uji', 'klinis', 'dengan', 'tujuan', 'keselamatan', 'efektivitas', 'vaksin']","['buat', 'vaksin', 'lalu', 'beberapa', 'tahap', 'uji', 'uji', 'klinis', 'dengan', 'tuju', 'selamat', 'efektivitas', 'vaksin']",buat vaksin lalu beberapa tahap uji uji klinis dengan tuju selamat efektivitas vaksin,0.241020725
1/15/2021 1:32,"b'Bukan ""menjamin aman"" bu tapi mengurangi resiko munculnya gejala parah saat terinfeksi covid.\n\nTetap bisa terinfeks\xe2\x80\xa6 https://t.co/JUO1yqOC0s'",0,netral,bukan menjamin aman bu tapi mengurangi resiko munculnya gejala parah saat terinfeksi covid tetap bisa terinfeksi,"['bukan', 'menjamin', 'aman', 'bu', 'tapi', 'mengurangi', 'resiko', 'munculnya', 'gejala', 'parah', 'saat', 'terinfeksi', 'covid', 'tetap', 'bisa', 'terinfeksi']","['bukan', 'jamin', 'aman', 'bu', 'tapi', 'kurang', 'resiko', 'muncul', 'gejala', 'parah', 'saat', 'infeksi', 'covid', 'tetap', 'bisa', 'infeksi']",bukan jamin aman bu tapi kurang resiko muncul gejala parah saat infeksi covid tetap bisa infeksi,0.771612016
1/14/2021 8:04,"b'Akhirnya sudah ada yg di vaksin dan didistribusikan ke seluruh daerah, buat gw ini tentu ini kabar yg menggembiraka\xe2\x80\xa6 https://t.co/6jerZhEBIl'",0,netral,akhirnya sudah ada yang divaksin dan didistribusikan ke seluruh daerah buat aku ini tentu kabar yang menggembirakan,"['akhirnya', 'sudah', 'ada', 'yang', 'divaksin', 'dan', 'didistribusikan', 'ke', 'seluruh', 'daerah', 'buat', 'aku', 'ini', 'tentu', 'kabar', 'yang', 'menggembirakan']","['akhir', 'sudah', 'ada', 'yang', 'vaksin', 'dan', 'distribusi', 'ke', 'seluruh', 'daerah', 'buat', 'aku', 'ini', 'tentu', 'kabar', 'yang', 'gembira']",akhir sudah ada yang vaksin dan distribusi ke seluruh daerah buat aku ini tentu kabar yang gembira,0.859856288
1/14/2021 14:17,b'Seramai 23 juta atau 70peratus rakyat negara ini dijangka memperoleh vaksin Covid-19 pada tahun ini.\n\n@DrAdhamBaba\xe2\x80\xa6 https://t.co/5r25Hpfzuc',0,netral,seramai dua puluh tiga juta atau tujuh puluh persen rakyat negara ini dijangka memperoleh vaksin covid pada tahun ini,"['seramai', 'dua', 'puluh', 'tiga', 'juta', 'atau', 'tujuh', 'puluh', 'persen', 'rakyat', 'negara', 'ini', 'dijangka', 'memperoleh', 'vaksin', 'covid', 'pada', 'tahun', 'ini']","['serama', 'dua', 'puluh', 'tiga', 'juta', 'atau', 'tujuh', 'puluh', 'persen', 'rakyat', 'negara', 'ini', 'jangka', 'oleh', 'vaksin', 'covid', 'pada', 'tahun', 'ini']",serama dua puluh tiga juta atau tujuh puluh persen rakyat negara ini jangka oleh vaksin covid pada tahun ini,0.582327037
1/11/2021 2:49,b'RT @andreOPA: Semua info vaksin Covid19 ada di sini. Cussssss\nhttps://t.co/c8AAayWca3',0,netral,semua info vaksin covid ada di sini cus,"['semua', 'info', 'vaksin', 'covid', 'ada', 'di', 'sini', 'cus']","['semua', 'info', 'vaksin', 'covid', 'ada', 'di', 'sini', 'cus']",semua info vaksin covid ada di sini cus,0.4347686
1/16/2021 12:05,"b'RT @Mentimoen: Kalau ada pilihan, saya lebih suka divaksin dgn vaksin konvensional daripada vaksin mRNA. Karena setidaknya teknologi vaksin\xe2\x80\xa6'",0,netral,kalau ada pilihan saya lebih suka divaksin dengan vaksin konvensional ,"['kalau', 'ada', 'pilihan', 'saya', 'lebih', 'suka', 'divaksin', 'dengan', 'vaksin', 'konvensional']","['kalau', 'ada', 'pilih', 'saya', 'lebih', 'suka', 'vaksin', 'dengan', 'vaksin', 'konvensional']",kalau ada pilih saya lebih suka vaksin dengan vaksin konvensional,0.368706276
1/14/2021 13:10,b'@detikcom Gak salah kah...yakin yg sudah di vaksin gak akan kena corona',0,netral,tak salah kah yakin yang sudah divaksin tak akan kena corona,"['tak', 'salah', 'kah', 'yakin', 'yang', 'sudah', 'divaksin', 'tak', 'akan', 'kena', 'corona']","['tak', 'salah', 'kah', 'yakin', 'yang', 'sudah', 'vaksin', 'tak', 'akan', 'kena', 'corona']",tak salah kah yakin yang sudah vaksin tak akan kena corona,0.551718652
1/15/2021 2:43,"b'Jadi kalau masih milih mau vaksin A, B, C, pastikan 24 jam tetap di rumah, orang rumah ga ada yang keluar. Jadi pas\xe2\x80\xa6 https://t.co/H9SmUGHetI'",0,netral,jadi kalau masih milih mau vaksin a b c pastikan dua puluh empat jam tetap di rumah orang rumah tidak ada yang keluar,"['jadi', 'kalau', 'masih', 'milih', 'mau', 'vaksin', 'a', 'b', 'c', 'pastikan', 'dua', 'puluh', 'empat', 'jam', 'tetap', 'di', 'rumah', 'orang', 'rumah', 'tidak', 'ada', 'yang', 'keluar']","['jadi', 'kalau', 'masih', 'milih', 'mau', 'vaksin', 'a', 'b', 'c', 'pasti', 'dua', 'puluh', 'empat', 'jam', 'tetap', 'di', 'rumah', 'orang', 'rumah', 'tidak', 'ada', 'yang', 'keluar']",jadi kalau masih milih mau vaksin a b c pasti dua puluh empat jam tetap di rumah orang rumah tidak ada yang keluar,0.188536189
1/13/2021 2:47,"b'Keren &amp; Gentle pak Dhe \xf0\x9f\x91\x8d #Jokowi \nYg nyuntik ampe gemetaran, apalagi yg disuntik Dag..Dig..Dug.. serr\xe2\x80\xa6 https://t.co/07e91BWZGm'",0,netral,keren pak dhe yang menyuntik sampai gemetaran apalagi yang disuntik dag dig dug ser,"['keren', 'pak', 'dhe', 'yang', 'menyuntik', 'sampai', 'gemetaran', 'apalagi', 'yang', 'disuntik', 'dag', 'dig', 'dug', 'ser']","['keren', 'pak', 'dhe', 'yang', 'suntik', 'sampai', 'gemetar', 'apalagi', 'yang', 'suntik', 'dag', 'dig', 'dug', 'ser']",keren pak dhe yang suntik sampai gemetar apalagi yang suntik dag dig dug ser,0.3539886
1/14/2021 12:58,b'Menggaet Rafi Ahmad sebagai penererima vaksin pertama kali adalah keputusan yang sangat amat tidak bagus',0,netral,memilih rafi ahmad sebagai penerima vaksin pertama kali adalah keputusan yang sangat tidak bagus,"['memilih', 'rafi', 'ahmad', 'sebagai', 'penerima', 'vaksin', 'pertama', 'kali', 'adalah', 'keputusan', 'yang', 'sangat', 'tidak', 'bagus']","['pilih', 'rafi', 'ahmad', 'bagai', 'terima', 'vaksin', 'pertama', 'kali', 'adalah', 'putus', 'yang', 'sangat', 'tidak', 'bagus']",pilih rafi ahmad bagai terima vaksin pertama kali adalah putus yang sangat tidak bagus,0.683953583
1/14/2021 11:08,b'@nfith__ sedih aku punya alergi berat jd gabisa vaksin hiks ):',0,netral,sedih aku punya alergi berat jadi tidak bisa vaksin,"['sedih', 'aku', 'punya', 'alergi', 'berat', 'jadi', 'tidak', 'bisa', 'vaksin']","['sedih', 'aku', 'punya', 'alergi', 'berat', 'jadi', 'tidak', 'bisa', 'vaksin']",sedih aku punya alergi berat jadi tidak bisa vaksin,0.67607817
1/14/2021 13:18,"b'@Dennysiregar7 Yang mau di Vaksin, disiapkan ID card khusus dan bisa dia gunakan bepergian kemanapun tanpa Rapid Te\xe2\x80\xa6 https://t.co/q1eHyx7l6S'",0,netral,yang mau divaksin disiapkan id card khusus dan bisa dia gunakan bepergian kemanapun tanpa rapid test,"['yang', 'mau', 'divaksin', 'disiapkan', 'id', 'card', 'khusus', 'dan', 'bisa', 'dia', 'gunakan', 'bepergian', 'kemanapun', 'tanpa', 'rapid', 'test']","['yang', 'mau', 'vaksin', 'siap', 'id', 'card', 'khusus', 'dan', 'bisa', 'dia', 'guna', 'pergi', 'mana', 'tanpa', 'rapid', 'test']",yang mau vaksin siap id card khusus dan bisa dia guna pergi mana tanpa rapid test,0.907282342
1/14/2021 21:48,b'@dr_koko28 terima kasih dokter selalu mengingatkan. edukasi kami ttg semua vaksin.',0,netral,terima kasih dokter selalu mengingatkan edukasi kami tentang semua vaksin,"['terima', 'kasih', 'dokter', 'selalu', 'mengingatkan', 'edukasi', 'kami', 'tentang', 'semua', 'vaksin']","['terima', 'kasih', 'dokter', 'selalu', 'ingat', 'edukasi', 'kami', 'tentang', 'semua', 'vaksin']",terima kasih dokter selalu ingat edukasi kami tentang semua vaksin,0.753682092
1/14/2021 16:45,b'@BurhanMuhtadi Apakah suntik vaksin membatalkan puasa? Ataukah hanya alasan saja?',0,netral,apakah suntik vaksin membatalkan puasa ataukah hanya alasan saja,"['apakah', 'suntik', 'vaksin', 'membatalkan', 'puasa', 'ataukah', 'hanya', 'alasan', 'saja']","['apakah', 'suntik', 'vaksin', 'batal', 'puasa', 'atau', 'hanya', 'alas', 'saja']",apakah suntik vaksin batal puasa atau hanya alas saja,0.021592264
1/15/2021 0:53,"b'mau menurut kau covid itu dari senjata biologis atau bukan, gue masih butuh vaksin for my own health. \xe2\x80\x9ckan manusia\xe2\x80\xa6 https://t.co/5LcC7O4KWe'",0,netral,mau menurut kamu covid itu dari senjata biologis atau bukan aku masih butuh vaksin for my own health kan manusia,"['mau', 'menurut', 'kamu', 'covid', 'itu', 'dari', 'senjata', 'biologis', 'atau', 'bukan', 'aku', 'masih', 'butuh', 'vaksin', 'for', 'my', 'own', 'health', 'kan', 'manusia']","['mau', 'turut', 'kamu', 'covid', 'itu', 'dari', 'senjata', 'biologis', 'atau', 'bukan', 'aku', 'masih', 'butuh', 'vaksin', 'for', 'my', 'own', 'health', 'kan', 'manusia']",mau turut kamu covid itu dari senjata biologis atau bukan aku masih butuh vaksin for my own health kan manusia,0.414304325
1/16/2021 8:20,"b'RT @PramOctavy: Singkatnya: vaksinasi lebih berperan untuk mengurangi tingkat infeksi kritis di penerima vaksin, tapi belum tentu membatasi\xe2\x80\xa6'",0,netral,singkatnya vaksinasi lebih berperan untuk mengurangi tingkat infeksi kritis di penerima vaksin tapi belum tentu membatasi,"['singkatnya', 'vaksinasi', 'lebih', 'berperan', 'untuk', 'mengurangi', 'tingkat', 'infeksi', 'kritis', 'di', 'penerima', 'vaksin', 'tapi', 'belum', 'tentu', 'membatasi']","['singkat', 'vaksinasi', 'lebih', 'peran', 'untuk', 'kurang', 'tingkat', 'infeksi', 'kritis', 'di', 'terima', 'vaksin', 'tapi', 'belum', 'tentu', 'batas']",singkat vaksinasi lebih peran untuk kurang tingkat infeksi kritis di terima vaksin tapi belum tentu batas,0.592705581
1/15/2021 2:21,"b'Menurut saya intinya menolak vaksin kalau ada perbedaan jenis vaksin karna biaya. Harus sama rata ya , Karna Negara\xe2\x80\xa6 https://t.co/EhSKdmVPOI'",0,netral,menurut saya intinya menolak vaksin kalau ada perbedaan jenis vaksin karena biaya harus sama rata ya karena negara,"['menurut', 'saya', 'intinya', 'menolak', 'vaksin', 'kalau', 'ada', 'perbedaan', 'jenis', 'vaksin', 'karena', 'biaya', 'harus', 'sama', 'rata', 'ya', 'karena', 'negara']","['turut', 'saya', 'inti', 'tolak', 'vaksin', 'kalau', 'ada', 'beda', 'jenis', 'vaksin', 'karena', 'biaya', 'harus', 'sama', 'rata', 'ya', 'karena', 'negara']",turut saya inti tolak vaksin kalau ada beda jenis vaksin karena biaya harus sama rata ya karena negara,0.574591557
1/14/2021 14:32,b'Hebat juga RI udah ada vaksin covid. Terakhir baca berita negara2 berkembang masih masuk fase 3 atau di cina pun masih proses. \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb',0,netral,hebat juga ri udah ada vaksin covid terakhir baca berita negara berkembang masih masuk fase atau di cina pun masih proses,"['hebat', 'juga', 'ri', 'udah', 'ada', 'vaksin', 'covid', 'terakhir', 'baca', 'berita', 'negara', 'berkembang', 'masih', 'masuk', 'fase', 'atau', 'di', 'cina', 'pun', 'masih', 'proses']","['hebat', 'juga', 'ri', 'udah', 'ada', 'vaksin', 'covid', 'akhir', 'baca', 'berita', 'negara', 'kembang', 'masih', 'masuk', 'fase', 'atau', 'di', 'cina', 'pun', 'masih', 'proses']",hebat juga ri udah ada vaksin covid akhir baca berita negara kembang masih masuk fase atau di cina pun masih proses,0.261489402
1/15/2021 4:49,"b'Salah satu yang meotivasi rakyat untuk mau di vaksin adalah, memberikan contoh bahwa ketika sudah di vaksin, rakyat\xe2\x80\xa6 https://t.co/YMAuXUt5c4'",0,netral,salah satu yang meotivasi rakyat untuk mau divaksin adalah memberikan contoh bahwa ketika sudah divaksin,"['salah', 'satu', 'yang', 'meotivasi', 'rakyat', 'untuk', 'mau', 'divaksin', 'adalah', 'memberikan', 'contoh', 'bahwa', 'ketika', 'sudah', 'divaksin']","['salah', 'satu', 'yang', 'meotivasi', 'rakyat', 'untuk', 'mau', 'vaksin', 'adalah', 'beri', 'contoh', 'bahwa', 'ketika', 'sudah', 'vaksin']",salah satu yang meotivasi rakyat untuk mau vaksin adalah beri contoh bahwa ketika sudah vaksin,0.369326871
1/15/2021 4:31,"b'Ada yang tanya saya. Terima divaksin atau tolak vaksin, saya jawab lihat sikon dulu.'",0,netral,ada yang tanya saya terima divaksin atau tolak vaksin saya jawab lihat sikon dulu,"['ada', 'yang', 'tanya', 'saya', 'terima', 'divaksin', 'atau', 'tolak', 'vaksin', 'saya', 'jawab', 'lihat', 'sikon', 'dulu']","['ada', 'yang', 'tanya', 'saya', 'terima', 'vaksin', 'atau', 'tolak', 'vaksin', 'saya', 'jawab', 'lihat', 'sikon', 'dulu']",ada yang tanya saya terima vaksin atau tolak vaksin saya jawab lihat sikon dulu,0.425531308
1/12/2021 13:42,"b'RT @BersamaSahabat4: Mau vaksin atau tidak terserah ibu, asal jangan koar2 di media bikin rakyat bimbang.Silahkan Bu kalau ngga mau \xe2\x80\xa6'",0,netral,mau vaksin atau tidak terserah ibu asal jangan koar di media bikin rakyat bimbang silakan bu kalau tidak mau,"['mau', 'vaksin', 'atau', 'tidak', 'terserah', 'ibu', 'asal', 'jangan', 'koar', 'di', 'media', 'bikin', 'rakyat', 'bimbang', 'silakan', 'bu', 'kalau', 'tidak', 'mau']","['mau', 'vaksin', 'atau', 'tidak', 'serah', 'ibu', 'asal', 'jangan', 'koar', 'di', 'media', 'bikin', 'rakyat', 'bimbang', 'sila', 'bu', 'kalau', 'tidak', 'mau']",mau vaksin atau tidak serah ibu asal jangan koar di media bikin rakyat bimbang sila bu kalau tidak mau,0.536195356
1/14/2021 13:00,b'terus jadi pengen vaksin semua deh soalnya pada kebelet liburan \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbd https://t.co/SQMV2cdOkw',0,netral,lalu jadi ingin vaksin semua soalnya pada ingin liburan,"['lalu', 'jadi', 'ingin', 'vaksin', 'semua', 'soalnya', 'pada', 'ingin', 'liburan']","['lalu', 'jadi', 'ingin', 'vaksin', 'semua', 'soal', 'pada', 'ingin', 'libur']",lalu jadi ingin vaksin semua soal pada ingin libur,0.725321485
1/14/2021 15:00,"b'emang orang yang setelah di vaksin boleh beraktivitas, tapi inget juga PROTOKOL KESEHATAN, bukan berarti udah di va\xe2\x80\xa6 https://t.co/tyirJewzyJ'",0,netral,emang orang yang setelah divaksin boleh beraktivitas tapi ingat juga protokol kesehatan,"['emang', 'orang', 'yang', 'setelah', 'divaksin', 'boleh', 'beraktivitas', 'tapi', 'ingat', 'juga', 'protokol', 'kesehatan']","['emang', 'orang', 'yang', 'telah', 'vaksin', 'boleh', 'aktivitas', 'tapi', 'ingat', 'juga', 'protokol', 'sehat']",emang orang yang telah vaksin boleh aktivitas tapi ingat juga protokol sehat,0.476464653
1/14/2021 9:43,"b'MENGUJI VAKSIN (mungkin...)\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nTelat sih, tapi yah ngakak'",0,netral,menguji vaksin mungkin terlambat tapi saya tertawa,"['menguji', 'vaksin', 'mungkin', 'terlambat', 'tapi', 'saya', 'tertawa']","['uji', 'vaksin', 'mungkin', 'lambat', 'tapi', 'saya', 'tertawa']",uji vaksin mungkin lambat tapi saya tertawa,0.108548086
1/14/2021 15:38,"b'@sherinasinna Menurut saya bagus dong Raffi keluyuran tanpa protokol, biar bisa kita ukur vaksinnya jalan atau engg\xe2\x80\xa6 https://t.co/BOSZBneA36'",0,netral,menurut saya bagus dong raffi keluyuran tanpa protokol biar bisa kita ukur vaksinnya jalan atau engga,"['menurut', 'saya', 'bagus', 'dong', 'raffi', 'keluyuran', 'tanpa', 'protokol', 'biar', 'bisa', 'kita', 'ukur', 'vaksinnya', 'jalan', 'atau', 'engga']","['turut', 'saya', 'bagus', 'dong', 'raffi', 'keluyur', 'tanpa', 'protokol', 'biar', 'bisa', 'kita', 'ukur', 'vaksin', 'jalan', 'atau', 'engga']",turut saya bagus dong raffi keluyur tanpa protokol biar bisa kita ukur vaksin jalan atau engga,0.807717185
