,tanggal,tweet,label,tweet_baku,detoken_stem
1973,1/10/2021 12:38,b'Saya tenaga medis sudah siap untuk di Vaksin Covid-19 untuk membantu pemerintah dalam menurunkan angka penyebaran C\xe2\x80\xa6 https://t.co/uUe1ziqWJY',positif,saya tenaga medis sudah siap untuk divaksin covid untuk membantu pemerintah dalam menurunkan angka penyebaran covid,saya tenaga medis sudah siap untuk vaksin covid untuk bantu perintah dalam turun angka sebar covid
1974,1/10/2021 1:31,b'Semakin Siap Untuk DiVaksin.\n#VaksinUntukKita #VaksinCovid19 #JokowiLawanPandemi https://t.co/XSfB89jyG9',positif,semakin siap untuk divaksin,makin siap untuk vaksin
1975,1/13/2021 12:07,b'Semoga covid segera tertangani dengan baik di seluruh dunia... Aamiin...\n\n#vaks\xc3\xacncovid19\n#jokowivaksinasi\xe2\x80\xa6 https://t.co/MDsmWeY0Hm',positif,semoga covid segera tertangani dengan baik di seluruh dunia aamiin,moga covid segera tangan dengan baik di seluruh dunia aamiin
1976,1/13/2021 4:17,b'Semoga program vaksinasi nasional ini menjadi ikhtiar besar kita sebagai warga negara Indonesia untuk terbebas dari\xe2\x80\xa6 https://t.co/ACu1GPcCUh',positif,semoga program vaksinasi nasional ini menjadi ikhtiar besar kita sebagai warga negara indonesia untuk terbebas dari covid,moga program vaksinasi nasional ini jadi ikhtiar besar kita bagai warga negara indonesia untuk bebas dari covid
1977,1/13/2021 12:01,b'Siap divaksin \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\n\n#vaksincovid19 #alumniui #universitasindonesia https://t.co/LO4AQLJgUP',positif,siap divaksin,siap vaksin
1978,1/13/2021 8:01,b'Siap Vaksin Covid 19 agar pandemi Covid 19 segera sirna.\n\n#vaks\xc3\xacncovid19 \n#sukseskanvaksinasicovid19\xe2\x80\xa6 https://t.co/MBSo3lyJdi',positif,siap vaksin covid agar pandemi covid segera sirna,siap vaksin covid agar pandemi covid segera sirna
1979,1/10/2021 1:30,b'Sudah ada Label Halal nya Ya.\n#VaksinUntukKita #VaksinCovid19 #JokowiLawanPandemi https://t.co/l59P9HAMfb',positif,sudah ada label halalnya ya,sudah ada label halal ya
1980,1/11/2021 14:23,b'Tidak perlu meragukan vaksin covid-19\n\n#vaksincovid19 #vaksincorona https://t.co/gaWwds4SBa',positif,tidak perlu meragukan vaksin covid,tidak perlu ragu vaksin covid
1981,1/13/2021 10:46,b'Vaksin Aman dan Halal\n\nSaya siap divaksin.\nBismillah ...\n\n@jokowi\n@anismatta\n@FAGRTech\n@Mahfuzsidik_\xe2\x80\xa6 https://t.co/tN9yJFHY0C',positif,vaksin aman dan halal saya siap divaksin bismillah,vaksin aman dan halal saya siap vaksin bismillah
1982,1/12/2021 18:31,b'Vaksin covid - 19 sinovac dinyatakan  halal oleh Majelis Ulama ya guys .. \n\nYuk simak videonya ... \n\n#Vaksincovid19 https://t.co/zXqhi4GU6B',positif,vaksin covid sinovac dinyatakan halal oleh majelis ulama ya teman ayo simak videonya,vaksin covid sinovac nyata halal oleh majelis ulama ya teman ayo simak video
1983,1/9/2021 10:44,b'Vaksin Covid Dijamin Aman Pemerintah Nggak Sembarangan Kasih Izin Masuk\n\n#KusnandiRusmil #VaksinCovid19 #Vaksinasi\xe2\x80\xa6 https://t.co/glktBcYkEA',positif,vaksin covid dijamin aman pemerintah tidak sembarangan kasih izin masuk,vaksin covid jamin aman perintah tidak sembarang kasih izin masuk
1984,1/13/2021 1:45,b'Vaksin Covid Sinovac Dinyatakan Halal Dan Suci\n\n#vaks\xc3\xacncovid19\nhttps://t.co/beJZOyIg43',positif,vaksin covid sinovac dinyatakan halal dan suci,vaksin covid sinovac nyata halal dan suci
1985,1/10/2021 2:00,b'Vaksin covid-19 Sinovac aman dan halal digunakan #VaksinCovid19 https://t.co/Zfz9gLfPCc',positif,vaksin covid sinovac aman dan halal digunakan,vaksin covid sinovac aman dan halal guna
1986,1/10/2021 2:03,"b'Vaksin sinovac yang akan digunakan di Indonesia, HALAL! #VaksinCovid19 https://t.co/p0YKZktFEe'",positif,vaksin sinovac yang akan digunakan di indonesia halal,vaksin sinovac yang akan guna di indonesia halal
1987,1/9/2021 7:36,b'Vaksinasi merupakan salah satu upaya untuk memerangi pandemi. Sehingga program vaksinasi menjadi harapan utk dapat  mengakhiri pandemi ini. Selain melindungi diri vaksin akan melindungi keluarga dan masyarakat.',positif,vaksinasi merupakan salah satu upaya untuk memerangi pandemi sehingga program vaksinasi menjadi harapan untuk dapat mengakhiri pandemi ini selain melindungi diri vaksin akan melindungi keluarga dan masyarakat,vaksinasi rupa salah satu upaya untuk rang pandemi sehingga program vaksinasi jadi harap untuk dapat akhir pandemi ini selain lindung diri vaksin akan lindung keluarga dan masyarakat
1988,1/12/2021 16:07,b'Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M\n#vaksincovid19 #vaksinasi #vaksinuntukkita\xe2\x80\xa6 https://t.co/a7o1ysnwoQ',positif,vaksinasi untuk indonesia bebas dari pandemi tetap patuhi protokol kesehatan,vaksinasi untuk indonesia bebas dari pandemi tetap patuh protokol sehat
1989,1/13/2021 4:00,b'Wujudkan Masyarakat Yang Sehat dan Produktif Dengan Vaksinasi Covid 19.\n\n#kesehatanpulihekonomibangkit\xe2\x80\xa6 https://t.co/KpzCMQ9dLu',positif,wujudkan masyarakat yang sehat dan produktif dengan vaksinasi covid,wujud masyarakat yang sehat dan produktif dengan vaksinasi covid
1990,1/13/2021 9:09,"b'Yuk cepet vaksin, biar gue bisa kemana2 aman dan nggak takut nularin ke oranglain \xf0\x9f\x91\x8d #vaksinuntukkita #vaksincovid19 #covid19 #vaksin'",positif,ayo cepat vaksin biar aku bisa kemana aman dan tidak takut menularkan ke orang lain,ayo cepat vaksin biar aku bisa mana aman dan tidak takut tular ke orang lain
1991,1/15/2021 0:00,b'Yuks vaksin ajah aman kok https://t.co/fLKUgrMggD',positif,ayo vaksin saja aman kok,ayo vaksin saja aman kok
1992,1/14/2021 12:14,"b'yuukkk teman2 dukung pemerintah untuk mau di vaksin. jangan ragu ya, insyaAllah pemerintah berniat baik untuk rakya\xe2\x80\xa6 https://t.co/kz1TnJS7J4'",positif,ayo teman dukung pemerintah untuk mau divaksin jangan ragu ya insyaallah pemerintah berniat baik untuk rakyat,ayo teman dukung perintah untuk mau vaksin jangan ragu ya insyaallah perintah niat baik untuk rakyat
1993,1/14/2021 12:21,b'Zuzur teruntuk diri sendiri gua memilih untuk di vaksin drpd harus karantina \xf0\x9f\x98\xad',positif,jujur teruntuk diri sendiri aku memilih untuk divaksin dari pada harus karantina,jujur untuk diri sendiri aku pilih untuk vaksin dari pada harus karantina
1994,1/14/2021 8:27,"b""#PulihDenganVaksin \nVaksin Sinovac telah di nyata kan halal'dan efektif .ngk usah ragu lagi Untuk di vaksin https://t.co/yPdokRrDaQ""",positif,vaksin sinovac telah dinyatakan halal dan efektif tidak usah ragu lagi untuk divaksin,vaksin sinovac telah nyata halal dan efektif tidak usah ragu lagi untuk vaksin
1995,1/14/2021 7:59,"b""#PulihDenganVaksin\n#PulihDenganVaksin \nTunjukan kl saya telah di vaksin mantab P'de https://t.co/0nKMXLfZk8""",positif,tunjukkan kalau saya telah divaksin mantap,tunjuk kalau saya telah vaksin mantap
1996,1/14/2021 10:21,"b""@mrs_enci Ayo Indonesia kita ikhtiar bersama dg do'a dan Vaksin tentunya... BISMILLAH KITA BISA""",positif,ayo indonesia kita ikhtiar bersama dengan doa dan vaksin tentunya bismillah kita bisa,ayo indonesia kita ikhtiar sama dengan doa dan vaksin tentu bismillah kita bisa
1997,1/12/2021 3:06,b'RT @eribeaaaar: MUI udah pastiksn kalau vaksin sinovac halal\n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja https://t\xe2\x80\xa6',positif,mui sudah pastikan kalau vaksin sinovac halal,mui sudah pasti kalau vaksin sinovac halal
1998,1/12/2021 3:08,b'RT @Izznaq: Majelis Ulama Indonesia (MUI) resmi mengeluarkan fatwa kehalalan vaksin virus corona (Covid-19) produksi Sinovac.\n\nHal tersebut\xe2\x80\xa6',positif,majelis ulama indonesia resmi mengeluarkan fatwa kehalalan vaksin virus corona covid produksi sinovac,majelis ulama indonesia resmi keluar fatwa halal vaksin virus corona covid produksi sinovac
1999,1/12/2021 3:12,b'RT @KBrixx88: Sudah memenuhi syarat..kita vaksin yuukkk..\nMasih mau nikah kan Lo yang pada jomblo..\n#VaksinYgInginHidupAja\n#VaksinYgInginHi\xe2\x80\xa6',positif,sudah memenuhi syarat kita vaksin ayo masih mau nikah kan kalian yang jomblo,sudah penuh syarat kita vaksin ayo masih mau nikah kan kalian yang jomblo
2000,1/12/2021 3:12,"b'RT @kompascom: ""Di Indonesia, sudah seharusnya vaksinasi disegerakan, apalagi sudah ada fatwa halal MUI dan EUA dari BPOM."" https://t.co/xs\xe2\x80\xa6'",positif,di indonesia sudah seharusnya vaksinasi disegerakan apalagi sudah ada fatwa halal mui dan eue dari bpom,di indonesia sudah harus vaksinasi segera apalagi sudah ada fatwa halal mui dan eue dari bpom
2001,1/12/2021 3:17,b'RT @nu_online: Fatwa MUI: Vaksin Sinovac Boleh Digunakan umat Islam https://t.co/WDaCh3WHx5',positif,fatwa mui vaksin sinovac boleh digunakan umat islam,fatwa mui vaksin sinovac boleh guna umat islam
2002,1/12/2021 3:22,b'RT @RomiRomy5: Wan..  Bpom aja sudah membuktikan bahwa vaksin ini sudah penuhi syarat halal \n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja\xe2\x80\xa6',positif,bpom saja sudah membuktikan bahwa vaksin ini sudah penuhi syarat halal,bpom saja sudah bukti bahwa vaksin ini sudah penuh syarat halal
2003,1/12/2021 3:24,b'RT @Saptohusodo2: Virus ini sangat berbahaya hanya bisa dicegah dengan 3M\nDan bisa kita lawan dengan vaksin \n#VaksinYgInginHidupAja\n#Vaksin\xe2\x80\xa6',positif,virus ini sangat berbahaya hanya bisa dicegah bisa kita lawan dengan vaksin,virus ini sangat bahaya hanya bisa cegah bisa kita lawan dengan vaksin
2004,1/12/2021 3:25,b'RT @sandra_hut: Kegiatan Vaksinasi Nasional yg dicanangkan pemerintahan Presiden @jokowi harus di aspirasi tinggi dan kita dukung guna meng\xe2\x80\xa6',positif,kegiatan vaksinasi nasional yang dicanangkan pemerintahan presiden harus diaspirasi tinggi dan kita dukung,giat vaksinasi nasional yang canang perintah presiden harus aspirasi tinggi dan kita dukung
2005,1/12/2021 3:27,b'RT @Saptohusodo2: Menurut para ulama vaksin ini tidak masalah \n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja https:/\xe2\x80\xa6',positif,menurut para ulama vaksin ini tidak masalah,turut para ulama vaksin ini tidak masalah
2006,1/12/2021 3:35,b'RT @inseluccy1st: Vaksin mampu tangani mutasi virus COVID-19 \n#VaksinYgInginHidupSaja\n\nhttps://t.co/wKbo0coT6d',positif,vaksin mampu tangani mutasi virus covid,vaksin mampu tangan mutasi virus covid
2007,1/12/2021 3:35,"b'RT @VIVAcoid: MUI: Vaksin Sinovac Halal, Tidak Mengandung Babi dan Turunannya https://t.co/e8suSJMsj7'",positif,mui vaksin sinovac halal tidak mengandung babi dan turunannya,mui vaksin sinovac halal tidak kandung babi dan turun
2008,1/12/2021 3:36,b'RT @ALMI_Indonesia: #ALMIscientistseries \nAkademi Ilmuwan Muda Indonesia (ALMI) mengapresiasi program vaksinasi massal COVID-19 yang efekti\xe2\x80\xa6',positif,akademi ilmuwan muda indonesia almi mengapresiasi program vaksinasi massal covid yang efektif,akademi ilmuwan muda indonesia almi apresiasi program vaksinasi massal covid yang efektif
2009,1/12/2021 3:37,"b'RT @kentangmekdynih: @taitaian_ gunanya di vaksin untung melingdungi lu juga takut nyebrin ke orng ,hayu be smart lagi coba pelajarin vaksi\xe2\x80\xa6'",positif,gunanya divaksin untuk melindungi kamu juga ayo sama sama belajar mengenai vaksin,guna vaksin untuk lindung kamu juga ayo sama sama ajar kena vaksin
2010,1/12/2021 3:46,b'RT @Udien18Udien: Vaksin Covid-19 Suci dan Halal oleh MUI\n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja https://t.co\xe2\x80\xa6',positif,vaksin covid suci dan halal oleh mui,vaksin covid suci dan halal oleh mui
2011,1/12/2021 3:47,"b'RT @HamsterXute: MUI sudah menyatakan, bahwa vaksin sinovac HALAL #VaksinYgInginHidupAja\n#VaksinYgInginHidupAja\n#VaksinYgInginHidupAja http\xe2\x80\xa6'",positif,mui sudah menyatakan bahwa vaksin sinovac halal,mui sudah nyata bahwa vaksin sinovac halal
2012,1/12/2021 3:52,"b'RT @JostKoko: @Pontifex:\n""Sy percaya bhw scr etis kt hrs divaksinasi"". Vaksinasi bukanlah pilihan tp tind etis, krn kamu tdk hanya \'bermain\xe2\x80\xa6'",positif,saya percaya bahwa secara etis kita harus divaksinasi,saya percaya bahwa cara etis kita harus vaksinasi
2013,1/12/2021 3:54,b'RT @fadjroeL: Vaksin Covid-19 sudah mendapatkan FATWA SUCI dan HALAL dari Majelis Ulama Indonesia (MUI) dan Persetujuan Penggunaan Darurat\xe2\x80\xa6',positif,vaksin covid sudah mendapatkan fatwa suci dan halal dari majelis ulama indonesia mui dan persetujuan penggunaan darurat,vaksin covid sudah dapat fatwa suci dan halal dari majelis ulama indonesia mui dan tuju guna darurat
2014,1/12/2021 4:01,b'RT @PakDheGondrong: @Cute_Tagar Rakyat setia menunggu Vaksin Merah Putih\n\n#TolakDivaksinSinovac\n#TolakDivaksinSinovac',positif,rakyat setia menunggu vaksin merah putih,rakyat setia tunggu vaksin merah putih
2015,1/12/2021 4:01,"b'RT @geloraco: MUI: Vaksin Sinovac Halal, Aman Digunakan Umat Islam\nhttps://t.co/TYRatd23oe'",positif,mui vaksin sinovac halal aman digunakan umat islam,mui vaksin sinovac halal aman guna umat islam
2016,1/12/2021 4:02,b'RT @D_Tobing17: Yuk kita siapkan diri utk divaksin..Jangan kebanyakan gaya dah cuma gara2 jadi kadal nyari alesan macem2 ga mau divaksin..\xe2\x80\xa6',positif,ayo kita siapkan diri untuk divaksin,ayo kita siap diri untuk vaksin
2017,1/12/2021 4:02,"b'RT @Udien18Udien: Keberhasilan vaksin harus didukung lintas sektor, termasuk kita. Dengan percaya penuh bukan memancing di air keruh.\n\nVaks\xe2\x80\xa6'",positif,keberhasilan vaksin harus didukung lintas sektor termasuk kita dengan percaya penuh bukan memancing di air keruh,hasil vaksin harus dukung lintas sektor masuk kita dengan percaya penuh bukan pancing di air keruh
2018,1/12/2021 4:03,"b'RT @denni_sauya: Pemerintah telah melakukan berbagai upaya pencegahan demi menghentikan penularan covid-19, termasuk menghadirkan vaksin...\xe2\x80\xa6'",positif,pemerintah telah melakukan berbagai upaya pencegahan demi menghentikan penularan covid termasuk menghadirkan vaksin,perintah telah laku bagai upaya cegah demi henti tular covid masuk hadir vaksin
2019,1/12/2021 4:03,"b'RT @gemilang06: Semua kalangan masyarakat mendukung vaksinasi Covid-19, yuk kita ikut ambil bagian dlm kegiatan vaksinasi, utk mengakhiri P\xe2\x80\xa6'",positif,semua kalangan masyarakat mendukung vaksinasi covid ayo kita ikut ambil bagian dalam kegiatan vaksinasi untuk mengakhiri pandemi,semua kalang masyarakat dukung vaksinasi covid ayo kita ikut ambil bagi dalam giat vaksinasi untuk akhir pandemi
2020,1/12/2021 4:03,"b'RT @NayDonuts: 3\xe2\x80\xa2 Kalau denger penjelasan Pak Menkes seperti ini, Saya kok jadi semakin optimis, semoga aja hari H vaksinasi nanti akan ber\xe2\x80\xa6'",positif,kalau dengar penjelasan pak menteri kesehatan seperti ini saya kok jadi semakin optimis,kalau dengar jelas pak menteri sehat seperti ini saya kok jadi makin optimis
2021,1/12/2021 4:08,"b'RT @catatankakihati: Vaksin yg diigunakan di negeri ini sudah terjamin kehalalan, keamnannya serta efektif untuk menangkal pirus ini, Vaksi\xe2\x80\xa6'",positif,vaksin yang digunakan di negeri ini sudah terjamin kehalalan keamanannya serta efektif untuk menangkal covid,vaksin yang guna di negeri ini sudah jamin halal aman serta efektif untuk tangkal covid
2022,1/12/2021 4:08,"b'RT @willona_007: -\nGuru Besar Fakultas Kedokteran Unpad Prof. Dr. dr. Cissy Kartasasmita, Sp. A(K), M,Sc\n\nMasyarakat JANGAN RAGU untuk DIVA\xe2\x80\xa6'",positif,masyarakat jangan takut divaksin,masyarakat jangan takut vaksin
2023,1/12/2021 4:09,b'RT @LgVeder: MUI dan BPOM telah memutuskan bahwa Vaksin Sinovac Suci dan halal tidak ada zat berbahaya didalam kandungan vaksin tersebut da\xe2\x80\xa6',positif,mui dan bpom telah memutuskan bahwa vaksin sinovac suci dan halal tidak ada zat berbahaya didalam kandungan vaksin tersebut,mui dan bpom telah putus bahwa vaksin sinovac suci dan halal tidak ada zat bahaya dalam kandung vaksin sebut
2024,1/12/2021 4:14,"b'Kami siap divaksin, demi mewujudkan masyarakat yang sehat\ndan produktif dengan VAKSINASI COVID-19.\n.\n.\n.\xe2\x80\xa6 https://t.co/TesP1ke35H'",positif,kami siap divaksin demi mewujudkan masyarakat yang sehat dan produktif dengan vaksinasi covid,kami siap vaksin demi wujud masyarakat yang sehat dan produktif dengan vaksinasi covid
2025,1/12/2021 4:14,"b'RT @Renaxs_are10: Akhirnya, MUI Pastikan Vaksin Corona Sinovac Suci dan Halal\n#VaksinYgInginHidupAja https://t.co/yDDbkO1A0H'",positif,akhirnya mui pastikan vaksin corona sinovac suci dan halal,akhir mui pasti vaksin corona sinovac suci dan halal
2026,1/12/2021 4:15,b'RT @Pejuangrecehant: Hayoo sapa yg bilang vaksin haram  dan berbahaya.\nMUI sudah ngeluarin fatwa\nVaksin suci dan Halal lhoo\n\nVaksin Oke Sia\xe2\x80\xa6',positif,siapa yang bilang vaksin haram dan berbahaya mui sudah ngeluarin fatwa vaksin suci dan halal loh vaksin oke siap edar,siapa yang bilang vaksin haram dan bahaya mui sudah ngeluarin fatwa vaksin suci dan halal loh vaksin oke siap edar
2027,1/12/2021 4:15,b'RT @RT_kebonkosong: Vaksin SINOVAC sudah teruji klinis\nDan sertifikasi Suci dan Halal sudah didapat\nJadi ga ada alasan untuk takut divaksin\xe2\x80\xa6',positif,vaksin sinovac sudah teruji klinis dan sertifikasi suci dan halal sudah didapat jadi tidak ada alasan untuk takut divaksin,vaksin sinovac sudah uji klinis dan sertifikasi suci dan halal sudah dapat jadi tidak ada alas untuk takut vaksin
2028,1/12/2021 4:15,"b'RT @WulanWp_07: Vaksin kovid diumumkan sdh aman oleh BPOM, utk itu Dr. Ede Surya, Ketua Umum Ikatan Ahli Kesehatan Masyarakat Indonesia (IA\xe2\x80\xa6'",positif,vaksin covid diumumkan sudah aman oleh bpom,vaksin covid umum sudah aman oleh bpom
2029,1/12/2021 4:16,"b'RT @denni_sauya: Saya siap divaksin..!!\n\nMari bersama sukseskan program vaksinasi covid-19, dan tetap jangan kendor slalu terapkan 3M.\n\nVak\xe2\x80\xa6'",positif,saya siap divaksin mari bersama sukseskan program vaksinasi covid,saya siap vaksin mari sama sukses program vaksinasi covid
2030,1/12/2021 4:17,b'RT @_budiawan83: Berita gembira setelah dinyatakan halal juga BPOM mengeluarkan ijinnya maka sekarang kita #SiapdiVaksin agar pandemi ini s\xe2\x80\xa6',positif,berita gembira setelah dinyatakan halal juga bpom mengeluarkan izinnya maka sekarang kita siap divaksin,berita gembira telah nyata halal juga bpom keluar izin maka sekarang kita siap vaksin
2031,1/12/2021 4:17,b'RT @BatikRiwa: @gemilang06 Bersama kita dukung \nVaksin Oke Siap Edar',positif,bersama kita dukung vaksin oke siap edar,sama kita dukung vaksin oke siap edar
2032,1/12/2021 4:17,"b'RT @BetjakLawu: Vaksin Sinovac itu halal, suci dan aman, jangan takut untuk divaksin, ikuti anjuran pemerintah, jangan dengarkan hasutan pi\xe2\x80\xa6'",positif,vaksin sinovac itu halal suci dan aman jangan takut untuk divaksin ikuti anjuran pemerintah,vaksin sinovac itu halal suci dan aman jangan takut untuk vaksin ikut anjur perintah
2033,1/12/2021 4:17,b'RT @denni_sauya: Majelis Ulama Indonesia (MUI) menyatakan vaksin virus Corona buatan perusahaan asal China Sinovac halal untuk digunakan.\xe2\x80\xa6',positif,majelis ulama indonesia mui menyatakan vaksin virus corona buatan perusahaan asal cina sinovac halal untuk digunakan,majelis ulama indonesia mui nyata vaksin virus corona buat usaha asal cina sinovac halal untuk guna
2034,1/12/2021 4:18,"b'RT @Widyarenee: Sesuai Rapat Komisi Fatwa, MUI sudah menyatakan bahwa vaksin Kovid19 ex Sinovac adlh Suci &amp; Aman u/ digunakan dalam program\xe2\x80\xa6'",positif,sesuai rapat komisi fatwa mui sudah menyatakan bahwa vaksin covid sinovac suci aman untuk digunakan,sesuai rapat komisi fatwa mui sudah nyata bahwa vaksin covid sinovac suci aman untuk guna
2035,1/12/2021 4:20,b'RT @Hanifah933: Vaksinasi penting buat menjaga diri sendiri n orang lain terutama bagi tenaga kesehatan. Tenaga kesehatan sebagai garda yg\xe2\x80\xa6',positif,vaksinasi penting buat menjaga diri sendiri dan orang lain terutama bagi tenaga kesehatan tenaga kesehatan sebagai garda terdepan,vaksinasi penting buat jaga diri sendiri dan orang lain utama bagi tenaga sehat tenaga sehat bagai garda depan
2036,1/12/2021 4:22,b'RT @daniratuela_: MUI sudah resmi mengeluarkan fatwa kehalalan vaksin virus Covid-19 produksi Sinovac loh..yuk kita sebarkan fatwa MUI ini\xe2\x80\xa6',positif,majelis ulama indonesia sudah resmi mengeluarkan fatwa kehalalan vaksin virus covid produksi sinovac ayo kita sebarkan fakta majelis ulama indonesia ini,majelis ulama indonesia sudah resmi keluar fatwa halal vaksin virus covid produksi sinovac ayo kita sebar fakta majelis ulama indonesia ini
2037,1/12/2021 4:25,b'RT @gitariiiii: Vaksin Oke Siap Edar aman Halal. Yuk mari kita semua di Vaksinasi. Kita harus sehat \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbf\n#UsutSenpiIlegalTerorisFPI https://t\xe2\x80\xa6',positif,vaksin oke siap edar aman halal ayo mari kita semua divaksinasi kita harus sehat,vaksin oke siap edar aman halal ayo mari kita semua vaksinasi kita harus sehat
2038,1/12/2021 4:26,b'RT @madtu_madali: NasDem percaya bahwa Pemerintah telah memperhatikan seluruh aspek yang diperlukan dalam rangka penyediaan vaksin yang ama\xe2\x80\xa6',positif,nasional demokrat percaya bahwa pemerintah telah memperhatikan seluruh aspek yang diperlukan dalam rangka penyediaan vaksin yang aman,nasional demokrat percaya bahwa perintah telah perhati seluruh aspek yang perlu dalam rangka sedia vaksin yang aman
2039,1/12/2021 4:29,b'RT @RLanang_: Vaksin Oke Siap Edar\n#UsutSenpiIlegalTerorisFPI\n\nDukuung demi Indonesia sehat.\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbf\nSemoga virus segera berlalu amin\xf0\x9f\x99\x8f https://t.\xe2\x80\xa6',positif,vaksin oke siap edar dukung demi indonesia sehat semoga virus segera berlalu amin,vaksin oke siap edar dukung demi indonesia sehat moga virus segera lalu amin
2040,1/12/2021 4:30,b'RT @kulibatu09: Sabar..\nSemua nunggu giliran\n\nVaksin Oke Siap Edar\n#UsutSenpiIlegalTerorisFPI https://t.co/fHdyTyp55V',positif,sabar semua nunggu giliran vaksin oke siap edar,sabar semua nunggu gilir vaksin oke siap edar
2041,1/12/2021 4:31,"b'RT @blogdokter: Meskipun efikasi vaksin Sinovac lebih rendah dari Moderna dan Pfizer, efek samping yang ditimbulkan jauh lebih ringan.\n\nBah\xe2\x80\xa6'",positif,meskipun efektivitas vaksin sinovac lebih rendah dari moderna dan pfizer efek samping yang ditimbulkan jauh lebih ringan,meski efektivitas vaksin sinovac lebih rendah dari moderna dan pfizer efek samping yang timbul jauh lebih ringan
2042,1/12/2021 4:31,b'RT @Yuliawati2571: @NayDonuts @KemenkesRI Kerenn\xf0\x9f\x91\x8d\xf0\x9f\x91\x8c \nVaksin Oke Siap Edar\n#UsutSenpiIlegalTerorisFPI',positif,keren vaksin oke siap edar,keren vaksin oke siap edar
2043,1/12/2021 4:31,"b'RT @AkalSeh30: Vaksin Sinovac itu halal, suci dan aman, jangan takut untuk divaksin, ikuti anjuran pemerintah, jangan dengarkan hasutan pih\xe2\x80\xa6'",positif,vaksin sinovac itu halal suci dan aman jangan takut untuk divaksin ikuti anjuran pemerintah,vaksin sinovac itu halal suci dan aman jangan takut untuk vaksin ikut anjur perintah
2044,1/12/2021 4:32,"b'RT @Mtuhasan02: Yuk sukseskan vaksin kovid19 kawan,bersatu dan serentak kita ikut saat vaksinasi nanti,kita lawan kovid dengan 3M dan mau i\xe2\x80\xa6'",positif,ayo sukseskan vaksin covid kawan bersatu dan serentak kita ikut saat vaksinasi nanti kita lawan covid dengan memakai masker menjaga jarak aman dan mencuci tangan,ayo sukses vaksin covid kawan satu dan serentak kita ikut saat vaksinasi nanti kita lawan covid dengan pakai masker jaga jarak aman dan cuci tangan
2045,1/12/2021 4:33,b'RT @BatikRiwa: Mari sukseskan Vaksinasi Covid-19 dan jangan lupa protokol kesehatan tetap dijalankan.harapan kita semua Covid - 19 segera h\xe2\x80\xa6',positif,mari sukseskan vaksinasi covid dan jangan lupa protokol kesehatan tetap dijalankan harapan kita semua covid segera berlalu,mari sukses vaksinasi covid dan jangan lupa protokol sehat tetap jalan harap kita semua covid segera lalu
2046,1/12/2021 4:34,"b'RT @BetjakLawu: Dukung dan ikut berpartisipasi dalam program vaksin c19, supaya tubuh kita dapat kebal thd virus c19\nVaksin Oke Siap Edar\n#\xe2\x80\xa6'",positif,dukung dan ikut berpartisipasi dalam program vaksin covid supaya tubuh kita dapat kebal terhadap virus covid vaksin oke siap edar,dukung dan ikut partisipasi dalam program vaksin covid supaya tubuh kita dapat kebal hadap virus covid vaksin oke siap edar
2047,1/12/2021 4:35,b'RT @unifahr: Terkait dg Vaksin Covid-19.\nSaya percaya bahwa vaksin ini adalah suatu upaya serius pemerintah dan ilmuwan untuk melindungi wa\xe2\x80\xa6',positif,terkait dengan vaksin covid saya percaya bahwa vaksin ini adalah suatu upaya serius pemerintah dan ilmuwan untuk melindungi warga,kait dengan vaksin covid saya percaya bahwa vaksin ini adalah suatu upaya serius perintah dan ilmuwan untuk lindung warga
2048,1/12/2021 4:37,b'RT @Elina_Vay: @Baby_Peonystar Covid 19 gak akan hilang.\nYang ada adalah kita yang harus vaksin. \xf0\x9f\x99\x8f',positif,covid tidak akan hilang yang ada adalah kita yang harus vaksin,covid tidak akan hilang yang ada adalah kita yang harus vaksin
2049,1/12/2021 4:37,b'RT @seruanhl: Mari sukseskan pelaksanaan Vaksinasi Covid-19 untuk mengurangi serta memutus mata rantai penularan covid. Jangan ada yang rew\xe2\x80\xa6',positif,mari sukseskan pelaksanaan vaksinasi covid untuk mengurangi serta memutus mata rantai penularan covid,mari sukses laksana vaksinasi covid untuk kurang serta putus mata rantai tular covid
2050,1/12/2021 4:39,b'RT @b3doel_: Vaksin dipastikan Halal dan aman bagi manusia\nVaksin Oke Siap Edar\n#UsutSenpiIlegalTerorisFPI https://t.co/6X0U9oHja0',positif,vaksin dipastikan halal dan aman bagi manusia vaksin oke siap edar,vaksin pasti halal dan aman bagi manusia vaksin oke siap edar
2051,1/12/2021 4:40,b'RT @_budiawan83: Vaksin Oke Siap Edar\n\nSetelah keluar ijin BPOM maka kita semua bisa divaksin \n\n#UsutSenpiIlegalTerorisFPI https://t.co/Nfq\xe2\x80\xa6',positif,vaksin oke siap edar setelah keluar izin badan pengawa obat dan minuman maka kita semua bisa divaksin,vaksin oke siap edar telah keluar izin badan awa obat dan minum maka kita semua bisa vaksin
